Time,Setpoint_C_,Rounded Setpoints,Mode,Indoor Temp [C],OutdoorTemp_C_,WindSpeed_m_s_,SolarIrradiation_W_m_2_,HeatSupply_kW_,Outdoor Unit [W],AHU and AUX1 [W],AUX2  [W]
1/15/2023 11:00,20.55555556,20.5,0,20.33621442,0.62,5.75,258.66,6.477085331,2062.055125,101.7637222,0.502069444
1/15/2023 12:00,20.55555556,20.5,0,20.05645149,2.47,5.78,337.58,6.372038953,1059.382042,239.414125,0.484458333
1/15/2023 13:00,20.55555556,20.5,0,20.48504845,3.89,5.89,416.34,10.69021902,2291.595246,96.76403657,0.497679325
1/15/2023 14:00,20.55555556,20.5,0,22.49467411,4.97,5.94,482.71,18.32202948,3535.17805,6831.345692,3831.321808
1/15/2023 15:00,20.55555556,20.5,0,22.55677959,6.02,5.92,426.13,3.626386647,396.2087639,1683.754403,1005.903958
1/15/2023 20:00,20.55555556,20.5,0,19.9991047,3.13,6.46,0,3.336111019,404.5350278,367.8457083,0.579583333
1/15/2023 21:00,20.55555556,20.5,0,20.07273684,3.14,6.8,0,3.972670215,667.3180139,179.9830972,0.543
1/15/2023 22:00,20.55555556,20.5,0,20.13101592,3.22,6.34,0,4.076786662,684.1924306,166.3384861,0.492611111
1/15/2023 23:00,20.55555556,20.5,0,20.00641116,3.4,6.04,0,4.128572865,775.5932222,102.8330278,0.489958333
1/16/2023 0:00,20.55555556,20.5,0,20.03589984,3.29,5.94,0,5.429421108,1298.959375,52.389125,0.465972222
1/16/2023 1:00,20.55555556,20.5,0,20.1442005,3.17,5.83,0,5.497986254,1272.239208,54.56648611,0.420541667
1/16/2023 2:00,20.55555556,20.5,0,20.16456764,3.23,5.72,0,5.417799643,1223.968875,53.73441667,0.442722222
1/16/2023 3:00,20.55555556,20.5,0,20.22566996,3,5.59,0,5.971089986,1424.501444,54.53034722,0.448180556
1/16/2023 4:00,20.55555556,20.5,0,20.24308302,3.06,5.58,0,5.778072803,1347.439903,54.42452778,0.463111111
1/16/2023 5:00,20.55555556,20.5,0,20.22641819,2.94,6.19,0,5.600926838,1285.092639,54.91768056,0.410513889
1/16/2023 6:00,20.55555556,20.5,0,20.27190945,3.45,6.34,0,5.833762482,1381.851903,57.3885,0.422416667
1/16/2023 7:00,20.55555556,20.5,0,20.30939274,3.66,6.52,0,5.582141931,1254.511319,55.16791667,0.409777778
1/16/2023 8:00,20.55555556,20.5,0,20.33719655,4.12,6.56,0,5.864681161,1345.836917,55.04122222,0.378555556
1/16/2023 9:00,20.55555556,20.5,0,20.34564186,5.01,6.83,10.37,5.003131828,1121.381194,51.101625,0.433388889
1/16/2023 10:00,20.55555556,20.5,0,20.24359639,5.41,6.92,37.78,4.823825549,1082.002778,48.42359722,0.398888889
1/16/2023 11:00,20.55555556,20.5,0,20.21052795,4.21,6.5,46.59,5.265812913,1171.789583,53.13877778,0.399875
1/16/2023 12:00,20.55555556,20.5,0,20.12169144,3.81,6.86,55.6,4.716644157,1054.609183,49.39939486,0.361331316
1/16/2023 13:00,20.55555556,20.5,0,20.22597469,4.71,6.89,90.24,5.656571675,1290.438274,56.2513198,0.435972927
1/16/2023 14:00,20.55555556,20.5,0,20.279092,5.78,7.1,59.66,4.595509449,988.2439909,49.84078907,0.404400607
1/16/2023 15:00,20.55555556,20.5,0,20.21445155,6.33,7.32,87.16,4.133191821,742.2411367,97.60224053,0.385123558
